AttributeID,AttributeName,Typ,Owner,Owner2,SingleInstance,MustExist,Hidden,Format,PositionX,PositionY,Visible,Color,Ratio,Size,Direction,Level,DefaultValue,ASSIGNED_LIST,UNIQUE_VALUE,Flags2,DESCRIPTION_86,DESCRIPTION_31,DESCRIPTION_44,DESCRIPTION_33,DESCRIPTION_49,DESCRIPTION_39,DESCRIPTION_81,DESCRIPTION_351,DESCRIPTION_07,DESCRIPTION_34,DESCRIPTION_90,DESCRIPTION_48,USAGE_DESCRIPTION
0,Step,4,4196385,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,增量,stap,Increment,Largeur incrémentielle,Schrittweite,Passo,増量,Incremento,Шаг,Incremento,Artış,Przyrost,
51,StorageDate,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,0,1,20.0,1,1,,,1,0,项目储存日期,projectregistratiedatum,Project Storage date,Date d'enregistrement du projet,Projekt Speicherdatum,Data archiviazione progetto,プロジェクト保管日,Data de Armazenamento de Projeto,Дата сохранения проекта,Fecha de almacenamiento de proyecto,Proje Depolama Tarihi,Data przechowywania projektu,
0,Structure_Node_Attribute,4,570427555,6,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,结构节点属性,struktuur node attribuut,Structure Node Attribute,Attribut de nœud de structure,Strukturknoten-Attribut,Attributo nodo struttura,構造ノード属性,Atributo de Estrutura de Nó,Атрибут раздела структурного дерева,Atributo de nodo de estructura,Düğüm Yapısı Özniteliği,Atrybut Węzła Struktury,
0,SubProj,4,-2113860990,6,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,子项目,sub projekt,Sub-project,Sous-projet,Unterprojekt,Sotto progetto,サブプロジェクト,Sub-projeto,Подпроект,Sub-proyecto,Alt-proje,Pod-projekt,
0,Symbol_DatabaseEditor,4,272629761,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,符号数据编辑器,symbool generator,Symbol generator,Générateur de symboles,Symbolersteller,Creatore simbolo,シンボルジェネレータ,Gerador de símbolos,Генератор символов,Generador de símbolos,Sembol üretici,Generator symbolu,
0,Symbolpintext-extended,4,5440,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,符号针脚扩展文本,symbool pin text (vergrotert),Symbol pin text extended,Texte étendu de la broche de symbole,Erweiterter Symbol Anschlusstext,Testo pin simbolo esteso,拡張シンボルピンテキスト,Texto extendido de símbolo de pino,Дополнительная надпись символа вывода,Texto extendido de pin de símbolo,Sembol pin metni uzun,Tekst symbolu pinu rozszerzony,
39,Techdat1,4,537004066,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,50,,,,0,技术描述 1,technische beschrijving 1,Technical description 1,Données techniques 1,Technische Beschreibung 1,Descrizione tecnica 1,技術表記1,Descrição técnica 1,Тех. описание 1,Datos Técnicos 1,Teknik açıklama 1,Opis Techniczny 1,
46,Techdat2,4,133154,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,51,,,,0,技术描述 2,technische beschrijving 2,Technical description 2,Données techniques 2,Technische Beschreibung 2,Descrizione tecnica 2,技術表記2,Descrição técnica 2,Тех. описание 2,Datos Técnicos 2,Teknik açıklama  2,Opis Techniczny 2,
44,Techdat3,4,133154,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,52,,,,0,技术描述 3,technische beschrijving 3,Technical description 3,Données techniques 3,Technische Beschreibung 3,Descrizione tecnica 3,技術表記3,Descrição técnica 3,Тех. описание 3,Datos Técnicos 3,Teknik açıklama  3,Opis Techniczny 3,
,Techdat4,4,133154,16,0,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,53,,,,0,技术描述 4,technische beschrijving 4,Technical description 4,Données techniques 4,Technische Beschreibung 4,Descrizione tecnica 4,技術表記4,Descrição técnica 4,Тех. описание 4,Datos Técnicos 4,Teknik açıklama  4,Opis Techniczny 4,
,Techdat5,4,133154,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,54,,,,0,技术描述 5,technische beschrijving 5,Technical description 5,Données techniques 5,Technische Beschreibung 5,Descrizione tecnica 5,技術表記5,Descrição técnica 5,Тех. описание 5,Datos Técnicos 5,Teknik açıklama  5,Opis Techniczny 5,
0,TerminalGroupCode,4,2080,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,端子组代码,klemmengroep code,Terminal Group Code,Code de groupe de bornes,Klemmengruppen Code,Codice gruppo morsetto,ターミナルグループコード,Código de Grupo de Bornes,Код группы клемм,Código de grupo borne,Terminal Grup Kod,Kod Grupy Złączek,
,TermPlanAssignedSymbol,4,2080,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,电缆图符号,symbool voor kabelplan,Symbol for cable plan,Symbole pour plan de câbles,Symbol für Klemmenanschlussplan,Simbolo per schema cavi,ケーブルプラン用シンボル,Símbolo para planilha de cabos,Символ для схемы кабелей,Símbolo para plan de manguera,Kablo planı için sembol,Symbol dla zestawienia kabli,
0,Total_CrossSection,2,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,,0,最大电线横截面(mm²),"max. draad doorsnede (mm²), totaal","Max. wire cross-section (mm²), total","Section max. de fil (mm²), totale",Max. Gesamtdrahtquerschnitt (mm²),Sezione massima totale fili (mm²),最大ワイヤ断面積(mm²)、総計,"Seção Máxima de Fio (mm²), total",Макс. общее сечение провода (мм²),Sección cruzada máx. total de hilos (mm²),"Maksimum tel kesiti (mm²), toplam","Max. przekrój przewodu (mm²), całkowity",
52,TransferDate,4,16384,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,1,0,项目传送日期,projecttransferdatum,Project Transfer date,Date de transfert du projet,Projekt Transferdatum,Data trasferimento progetto,プロジェクト移管日,Data de Transferência do Projeto,Дата передачи проекта,Fecha transferencia proyecto,Proje Transferi tarihi,Data Transferu Projektu,
0,Transmission,4,1966110,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,Transmission,transmission,Transmission,Transmission,Getriebe,Trasmissione,トランスミッション,Transmissão,Трансмиссия,Transmission,İletim,Transmisja,
0,UL,4,393222,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,UL许可,toestemming UL,Permission UL,Admission UL,Zulassung UL,Certificazione UL,UL認可,Permissão UL,Допуск UL,Permiso UL,UL İzni,Pozwolenie UL,
0,Voltage,4,393222,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,电压Uo/U,spanning Uo/U,Voltage Uo/U,Tension Uo/U,Spannung Uo/U,Tensione Uo/U,電圧Uo/U,Tensão Uo/U,Напряжение Uo/U,Voltaje Uo/U,Voltaj Uo/U,Napięcie Uo/U,
0,Weight,4,395430,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,重量,gewicht,Weight,Poids,Gewicht,Peso,重量,Peso,Масса,Peso,Ağırlık,Waga,
0,widgenDestinationInfo,4,5376,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 目标信息,WIDGEN eind info,WIDGEN Destination Info,Informations de destination WIDGEN,WIDGEN Ziel Information,WIDGEN - Info Destinazione,WIDGEN デスティネーション情報,WIDGEN Informação de Destino,WIDGEN Инфо адреса соединения,WIDGEN Información de destino,WIDGEN Hedef Bilgisi,WIDGEN Informacja Celu,
0,widgenHarnessConfiguration,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 线束配置,WIDGEN harness konfiguration,WIDGEN Harness Configuration,Configuration de harnais WIDGEN ,WIDGEN Leitungssatz Konfiguration,WIDGEN - Configurazione Harness,WIDGEN ハーネスコンフィグ,WIDGEN Configuração do Chicote,WIDGEN Конфигурация жгута,WIDGEN Configuración de arnés ,WIDGEN Kablolama Konfigürasyonu,WIDGEN Konfiguracja Wiązki,
0,widgenPindescription,4,5376,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 管脚描述,WIDGEN pin beschrijving,WIDGEN Pin Description,Description de broche WIDGEN ,WIDGEN Anschlusspunktbeschreibung,WIDGEN - Descrizione Pin,WIDGEN ピン表記,WIDGEN Descrição do Pino,WIDGEN Описание вывода,WIDGEN Descripción de pin,WIDGEN Pin Açıklaması,WIDGEN Opis Pinu,
0,widgenPinDestinationRecord,4,5376,0,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 管脚目标记录,WIDGEN pin eind record,WIDGEN Pin Destination Record,Enregistrement de destination de broche WIDGEN,WIDGEN Zielanschlusspunkt Record,WIDGEN - Descrizione Pin record,WIDGEN ピンデスティネーションレコード,WIDGEN Registro de destino do pino,WIDGEN Запись назначения вывода,WIDGEN Registro de destino de pin,WIDGEN Pin Hedef Kaydı,WIDGEN Zapis Celu Pinów,
0,widgenSignalInfo,4,7172,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 信号信息,WIDGEN signaal info,WIDGEN Signal Info,Infos de signal WIDGEN ,WIDGEN Signal Information,WIDGEN - Info Segnale,WIDGEN 信号情報,WIDGEN Informação de Sinal,WIDGEN Инфо цепи,WIDGEN Información de señal,WIDGEN Sinyal bilgisi,WIDGEN Informacja o Sygnale,
0,widgenVariantFamily,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 变量族 ,WIDGEN variant groep,WIDGEN Variant Family,Famille de variantes WIDGEN,WIDGEN Varianten Familie,WIDGEN - Familia Variante,WIDGEN 仕向けファミリー,WIDGEN Família de Variante,WIDGEN Вариант - Семейство,WIDGEN Familia de variante,WIDGEN Değişken Kümesi,WIDGEN Wariant Rodziny,
0,widgenVariantOption,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 变量选项,WIDGEN variant option,WIDGEN Variant Option,Option de variante WIDGEN,WIDGEN Varianten Option,WIDGEN - Opzione Variante,WIDGEN 仕向けオプション,WIDGEN Opção de Variante,WIDGEN Вариант - Опция,WIDGEN Opción de variante,WIDGEN Değişken Ayarları,WIDGEN Opcja Wariantu,
0,widgenWireType,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,WIDGEN 线型,WIDGEN draad type,WIDGEN Wire Type,Type de fil WIDGEN ,WIDGEN Drahttyp,WIDGEN - Tipo Filo,WIDGEN ワイヤタイプ,WIDGEN Tipo de Fio,WIDGEN Тип провода,WDIGEN Tipo de hilo,WIDGEN Tel Tipi,WIDGEN Typ Przewodu,
,WireNumber,4,16777216,0,-1,-1,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,线号,draadnummer,Wire number,Numéro de fil,Drahtnummer,Numero filo,ワイヤ番号,Número do fio,Номер провода,Nº de hilo,tel numarası,Numer Przewodu,
0,WireNumber_Add,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,附加线号,extra draadnummer,Additional Wire number,Numéro de fil supplémentaire,Zusatz zur Drahtnummer,Aggiunta al numero filo,追加ワイヤ番号,Número de Fio Adicional,Дополнительный номер провода,Número adicional de hilo,Ek Tel numarası,Dodatkowy Numer Przewodu,
0,WireNumber_Wire,4,4,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,线号(导线),draadnummer (ader),Wire Number (Core),Numéro de fil (brin),Drahtnummer (Ader),Numero filo (conduttore),ワイヤ番号(コア),Número de Fio (Condutor),Номер провода (жилы),Número de hilo (vena),Tel Numarası (Kod),Numer Przewodu (żyła),
0,Attr4ViewSymbol,4,27140126,1020,0,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,视图符号的使用属性,Attribuut gebruikt door weergave symbool,Attribute for use from View Symbol,Attribut à utiliser par le symbole de vue,Attribut das vom Ansichten-Symbol benutzt wird,Attributo da usare dal simbolo di vista,ビューシンボルからの使用属性,,Атрибут для использования из символа изображения,,,Atrybut z widoku symbolu,
,Class_polish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,数据库类 波兰语,Databank klasse Pools,Database Class Polish,Classe de base de données Polonais,Datenbankklasse polnisch,Classe database polacco,データベースクラス(ポーランド語),,База данных - Класс - Польский,,Veritabanı Sınıfı Lehçe,Klasa bazy danych Polski,
0,.HISTORY_TSREPAIR_SUMMARY,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,History - date of repairing summary,,Historie - Zeitpunkt reparieren Überblick,,,,,,,,
0,SUBTYP,1,272629761,0,-1,-1,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,,,,,,,,,,,,,
0,AttrFileSTP,4,536939169,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File STP,,,,,,,,,,
0,Description_rumanian,4,809700003,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Romanian,,,,,,,,,,
0,AttrFile6,4,536939169,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File 6 (Product photo),,,,,,,,,,
0,AttrFileJPG,4,536939169,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File JPG (Thumbnail),,,,,,,,,,
,Class_hungarian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Datenbankklasse ungarisch,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,Database Class Hungarian,,Database Class Hungarian,,
,Class_rumanian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Romanian,,Datenbankklasse rumänisch,,,,,,,,
,Description_hungarian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,Database Description  Hungarian,Database Description  Hungarian,Database Description Hungarian,Database Description  Hungarian,Datenbankbeschreibung ungarisch,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,Database Description  Hungarian,,
0,.HARNESS_FOLDER_PATH,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,,,Harness Drawings Folder Path,,,,,,,,,,
0,.HISTORY_PANLINK_VERSION,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
,Description_czech,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Czech,,Datenbankbeschreibung tschechisch,,,,,,,,
,Description_danish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Danish,,Datenbankbeschreibung dänisch,,,,,,,,
,Description_finnish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Finnish,,Datenbankbeschreibung finnisch,,,,,,,,
,Description_greek,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,1,0,,,Database Description Greek,,Datenbankbeschreibung griechisch,,,,,,,,
,Description_slovenian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Slovene,,Datenbankbeschreibung slowenisch,,,,,,,,
,Description_swedish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Swedish,,Datenbankbeschreibung schwedisch,,,,,,,,
,Description_korean,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,1,0,,,Database Description Korean,,Datenbankbeschreibung koreanisch,,,,,,,,
,Description_norwegian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Description Norwegian,,Datenbankbeschreibung norwegisch,,,,,,,,
0,.HISTORY_IV_DP,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.HISTORY_IV_DR,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.HISTORY_IV_EN,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.IS_JOINT_CONNECTOR_SYMBOL,5,4194305,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,Use as Joint Connector symbol,,,,,,,,,,
0,PlcArticleNumber,4,32,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,,,PLC Article Number,,,,,,,,,,
0,PlcChannelDescription,4,5440,0,-1,0,0,VALUE,0.0,-40.0,1,0,1,25.0,1,1,,,1,0,,,PLC Channel Description,,,,,,,,,,
0,.HISTORY_PATH_EDA_FILE,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.HISTORY_TSAUTO_SAVE,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.HISTORY_TSSAVE_LAST,4,16384,0,0,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,1,0,,,,,,,,,,,,,
0,.ROUTE_TARGET_NUMBER,4,64,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,,,Route Target Number,,,,,,,,,,
0,.VARIATION_FILE_NAME,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,,,Variation File Name,,,,,,,,,,
0,.VARIATION_FOLDER_PATH,4,16384,0,-1,0,0,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,,,Variation Folder Path,,,,,,,,,,
96,AttrFile5,4,536873121,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File 5 (Circuit diagram),,Attr Datei 5 (Schaltplan),,,,,,,,
95,AttrFileBMP,4,536873121,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File BMP,,Attr Datei BMP,,,,,,,,
95,AttrFileDXF,4,536873121,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File DXF,,Attr Datei DXF,,,,,,,,
97,AttrFileTIF,4,536873121,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr File TIF,,Attr Datei TIF,,,,,,,,
,Attr Spannung,4,2208,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr Voltage,,Attr Spannung,,,,,,,,
,Attr Strom,4,2208,0,-1,0,0,VALUE,0.0,0.0,1,0,1,25.0,1,1,,,,0,,,Attr Current,,Attr Strom,,,,,,,,
,Class_czech,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Czech,,Datenbankklasse tschechisch,,,,,,,,
,Class_danish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Danish,,Datenbankklasse dänisch,,,,,,,,
,Class_finnish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Finnish,,Datenbankklasse finnisch,,,,,,,,
,Class_greek,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,1,0,,,Database Class Greek,,Datenbankklasse griechisch,,,,,,,,
,Class_korean,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Korean,,Datenbankklasse koreanisch,,,,,,,,
,Class_norwegian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Norwegian,,Datenbankklasse norwegisch,,,,,,,,
,Class_slovenian,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Slovene,,Datenbankklasse slowenisch,,,,,,,,
,Class_swedish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,,,Database Class Swedish,,Datenbankklasse schwedisch,,,,,,,,
,Description_polish,4,809631776,16,-1,0,0,VALUE,0.0,-40.0,1,0,1,20.0,1,1,,,,0,数据库描述 波兰语,Databank beschrijving Pools,Database Description Polish,Description de base de données Polonais,Datenbankbeschreibung polnisch,Descrizione database polacco,データベース表記(ポーランド語),,База данных - Описание - Польское,,Veritabanı Açıklama Lehçe,Opis bazy danych Polski,
0,.HD_DRAW_FILL_COLOR,1,32,0,-1,0,-1,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,HarnessDesigner Drawing 填充色,HarnessDesigner tekening vulkleur,HarnessDesigner Drawing Fill Color,HarnessDesigner Dessin Couleur de remplissage ,HarnessDesigner Zeichnung Füll Farbe,HarnessDesigner - colore riempimento,HarnessDesigner 描画塗りつぶし色,,HarnessDesigner Чертеж - Цвет заливки,,Harness Tasarımı çizimini doldurma rengi,Kolor wypełnienia schematu HarnessDesigner,
0,.HD_DRAW_FILL_TYPE,1,32,0,-1,0,-1,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,HarnessDesigner Drawing 填充类型,HarnessDesigner tekening vultype,HarnessDesigner Drawing Fill Type,HarnessDesigner Dessin Type de remplissage,HarnessDesigner Zeichnung Füll Type,HarnessDesigner - stile riempimento,HarnessDesigner 描画塗りつぶしタイプ,,HarnessDesigner Чертеж - Тип заливки,,Harness Tasarımı çizimini doldurma tipi,Typ wypełnienia schematu HarnessDesigner,
0,.HD_DRAW_LINE_COLOR,1,32,0,-1,0,-1,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,HarnessDesigner Drawing 线色,HarnessDesigner tekening lijnkleur,HarnessDesigner Drawing Linie Color,HarnessDesigner Dessin Couleur de ligne,HarnessDesigner Zeichnung Linie Farbe,HarnessDesigner - colore linea,HarnessDesigner 描画線色,,HarnessDesigner Чертеж - Цвет линии,,Harness Tasarımı çiziminin çizgi rengi,Kolor linii schematu HarnessDesigner,
0,.HD_DRAW_LINE_TYPE,1,32,0,-1,0,-1,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,HarnessDesigner Drawing 线型,HarnessDesigner tekening lijntype,HarnessDesigner Drawing Linie Type,HarnessDesigner Dessin Type de ligne,HarnessDesigner Zeichnung Linie Type,HarnessDesigner - stile linea,HarnessDesigner 描画線種,,HarnessDesigner Чертеж - Тип линии,,Harness Tasarımı çiziminin çizgi tipi,Typ linii schematu HarnessDesigner,
0,.HD_DRAW_LINE_WIDTH,2,32,0,-1,0,-1,VALUE,0.0,-40.0,0,1,1,25.0,1,1,,,,0,HarnessDesigner Drawing 线宽,HarnessDesigner tekening lijnbreedte,HarnessDesigner Drawing Linie Width,HarnessDesigner Dessin ,HarnessDesigner Zeichnung Linie Breite,HarnessDesigner - spessore linea,HarnessDesigner 描画線幅,,HarnessDesigner Чертеж - Толщина линии,,Harness Tasarımı çiziminin çizgi genişliği,Szerokość linii schematu HarnessDesigner,
